status,ticker,entry_event_id,exit_event_id,entry_date,exit_date,hold_days,shares,entry_price,exit_price,gross_pnl,tax,net_pnl_after_tax,tax_allocation_method,pnl_pct,sim_sell_pnl_pct,exit_reason,partial_exit,exit_regime,exit_confidence,exit_signal_reason,exit_stop_loss_pct,exit_stop_n_sigma,exit_take_profit_pct,exit_stop_decay_days,exit_stop_decay_floor,exit_max_single_day_loss_pct,exit_sdl_n_sigma,exit_sdl_skip_if_unrealized_above,exit_trailing_stop_trigger_pct,exit_trailing_stop_trail_pct,exit_atr_n_multiplier,exit_max_hold_days,exit_source,exit_source_job,exit_source_task,exit_order_source,exit_order_type,exit_attribution_version,exit_score_snapshot,exit_decision_inputs,entry_regime,entry_rank_score,entry_rs_score,entry_panel_score,entry_mu,entry_sigma,entry_sigma_mult,entry_kelly_target_pct,entry_expected_return,entry_source,entry_source_job,entry_source_task,entry_order_source,entry_order_type,entry_attribution_version,entry_score_snapshot,entry_decision_inputs,entry_thesis,outcome
closed,MS,1,15.0,2024-07-02,2024-08-05,34.0,75.0,99.66993152618409,92.05158569488526,-571.3759373474119,0.0,-571.3759373474119,positive_gross,-0.07643574862191438,-0.07643574862191437,stop_loss,False,BEAR,0.5,stop_loss loss=7.6% ≥ 5.0% (abs=5.0% / σN=0.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,stop_loss,TickerSellJob.stop_loss,SELL_stop_loss,exit_decision_v1,"{'rank_score': 0.6100154654585062, 'panel_score': 0.09952123463153839, 'mu': 0.02862584594768332, 'sigma': 0.20159867777179835, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=7.6% ≥ 5.0% (abs=5.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 34, 'pnl_pct': -0.07643574862191437, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6591981902415078,0.015745702329861055,0.2789556682109833,0.046486782052042645,0.201885435110876,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6591981902415078, 'panel_score': 0.2789556682109833, 'rs_score': 0.015745702329861055, 'mu': 0.046486782052042645, 'sigma': 0.201885435110876, 'kelly_target_pct': 0.075, 'expected_return': 0.046486782052042645, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.07499999889612408, 'target_w': 0.07499999889612408, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,loss
closed,MSFT,2,16.0,2024-07-02,2024-08-05,34.0,14.0,459.37185477905274,395.0709638977051,-900.212472338867,0.0,-900.212472338867,positive_gross,-0.13997568682625297,-0.13997568682625297,stop_loss,False,BEAR,0.5,stop_loss loss=14.0% ≥ 5.0% (abs=5.0% / σN=0.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,stop_loss,TickerSellJob.stop_loss,SELL_stop_loss,exit_decision_v1,"{'rank_score': 0.6002338904495534, 'panel_score': 0.06492970138788223, 'mu': 0.025118441509128453, 'sigma': 0.19251388976372383, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=14.0% ≥ 5.0% (abs=5.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 34, 'pnl_pct': -0.13997568682625297, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6078922153854625,0.023375096338853263,0.09198856353759766,0.027863434329539007,0.19261769588963673,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6078922153854625, 'panel_score': 0.09198856353759766, 'rs_score': 0.023375096338853263, 'mu': 0.027863434329539007, 'sigma': 0.19261769588963673, 'kelly_target_pct': 0.075, 'expected_return': 0.027863434329539007, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.06703742944794236, 'target_w': 0.06703742944794236, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,loss
closed,DUK,0,40.0,2024-07-02,2024-11-06,127.0,52.0,99.82995955810547,113.60727125396728,716.4202081848142,358.21010409240716,358.21010409240705,positive_gross,0.13800778600779465,0.13800778600779479,trailing_stop,False,BEAR,0.5,trailing_stop trail_floor=114.72 (trail_pct=5.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,SELL_trailing_stop,exit_decision_v1,"{'rank_score': 0.5096107641832361, 'panel_score': -0.246024027466774, 'mu': -0.006854872863899859, 'sigma': 0.15771267775996653, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=114.72 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 127, 'pnl_pct': 0.13800778600779479, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6201520036272897,0.019019343812518574,0.13570167124271393,0.03227510807511626,0.1578755419092695,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6201520036272897, 'panel_score': 0.13570167124271393, 'rs_score': 0.019019343812518574, 'mu': 0.03227510807511626, 'sigma': 0.1578755419092695, 'kelly_target_pct': 0.075, 'expected_return': 0.03227510807511626, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.05286528644874668, 'target_w': 0.05286528644874668, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,win
closed,XOM,3,47.0,2024-07-02,2024-12-24,175.0,65.0,114.20283630523681,106.37872152557374,-508.5674606781,0.0,-508.5674606781,positive_gross,-0.06851068706166888,-0.06851068706166888,stop_loss,False,BEAR,0.5,stop_loss loss=6.8% ≥ 5.0% (abs=5.0% / σN=0.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,stop_loss,TickerSellJob.stop_loss,SELL_stop_loss,exit_decision_v1,"{'rank_score': 0.5784468610335247, 'panel_score': -0.011153647676110268, 'mu': 0.017351637765317774, 'sigma': 0.18116210385847328, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=6.8% ≥ 5.0% (abs=5.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 175, 'pnl_pct': -0.06851068706166888, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6515166764141505,-0.006435711382558829,0.2502114474773407,0.04366980649183185,0.181157506867246,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6515166764141505, 'panel_score': 0.2502114474773407, 'rs_score': -0.006435711382558829, 'mu': 0.04366980649183185, 'sigma': 0.181157506867246, 'kelly_target_pct': 0.075, 'expected_return': 0.04366980649183185, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.07499999848300239, 'target_w': 0.07499999848300239, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,loss
closed,BAC,4,12.0,2024-07-03,2024-07-31,28.0,182.0,40.90818152618408,40.30193937301636,-110.33607187652508,0.0,-110.33607187652508,positive_gross,-0.014819582062812623,-0.014819582062812621,qp_close,True,BULL_CALM,0.25,qp_dw=-0.0707,0.15,,0.0,,,0.0,3.0,,0.12,0.25,,500.0,ExitPipeline,JointPortfolioQPJob,EmitOrdersFromQPSolutionTask,JointPortfolioQPJob.EmitOrdersFromQPSolutionTask,SELL_qp_close,exit_decision_v1,"{'rank_score': 0.622231864041724, 'panel_score': 0.14316853880882263, 'mu': 0.03302570380783492, 'sigma': 0.21636413744420194, 'kelly_target_pct': 0.075, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_close', 'exit_reason': 'qp_close', 'signal_reason': 'qp_dw=-0.0707', 'partial': True, 'quantity': 182.0, 'hold_days': 28, 'pnl_pct': -0.014819582062812621, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'take_profit_pct': 0, 'stop_decay_days': None, 'stop_decay_floor': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'sdl_skip_if_unrealized_above': None, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6253455113093862,0.0220059977264504,0.15438060462474823,0.03415077288615192,0.21481739883162945,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6253455113093862, 'panel_score': 0.15438060462474823, 'rs_score': 0.0220059977264504, 'mu': 0.03415077288615192, 'sigma': 0.21481739883162945, 'kelly_target_pct': 0.075, 'expected_return': 0.03415077288615192, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.07499999997549764, 'target_w': 0.07499999997549764, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,loss
closed,BAC,4,14.0,2024-07-03,2024-08-02,30.0,1.0,40.90818152618408,37.57248583068848,-3.335695695495602,0.0,-3.335695695495602,positive_gross,-0.08154104071725908,-0.04915997179160337,qp_close,True,BULL_CALM,0.25,qp_dw=-0.0721,0.15,,0.0,,,0.0,3.0,,0.12,0.25,,500.0,ExitPipeline,JointPortfolioQPJob,EmitOrdersFromQPSolutionTask,JointPortfolioQPJob.EmitOrdersFromQPSolutionTask,SELL_qp_close,exit_decision_v1,"{'rank_score': 0.6162323724720192, 'panel_score': 0.12166663259267807, 'mu': 0.03086209847561769, 'sigma': 0.21636413744420194, 'kelly_target_pct': 0.075, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'acceptance_reason': 'qp_close', 'exit_reason': 'qp_close', 'signal_reason': 'qp_dw=-0.0721', 'partial': True, 'quantity': 196.0, 'hold_days': 30, 'pnl_pct': -0.04915997179160337, 'stop_loss_pct': 0.15, 'stop_n_sigma': None, 'take_profit_pct': 0, 'stop_decay_days': None, 'stop_decay_floor': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 3.0, 'sdl_skip_if_unrealized_above': None, 'trailing_stop_trigger_pct': 0.12, 'trailing_stop_trail_pct': 0.25, 'atr_n_multiplier': None, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6253455113093862,0.0220059977264504,0.15438060462474823,0.03415077288615192,0.21481739883162945,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6253455113093862, 'panel_score': 0.15438060462474823, 'rs_score': 0.0220059977264504, 'mu': 0.03415077288615192, 'sigma': 0.21481739883162945, 'kelly_target_pct': 0.075, 'expected_return': 0.03415077288615192, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.07499999997549764, 'target_w': 0.07499999997549764, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,loss
closed,MO,6,48.0,2024-07-03,2024-12-24,174.0,163.0,45.95919076309204,53.45930722045899,1222.5189825508128,611.2594912754066,611.2594912754062,positive_gross,0.16319078584364433,0.16319078584364433,trailing_stop,False,BEAR,0.5,trailing_stop trail_floor=54.85 (trail_pct=5.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,SELL_trailing_stop,exit_decision_v1,"{'rank_score': 0.6099893608535759, 'panel_score': 0.09942842274904251, 'mu': 0.02861646357689668, 'sigma': 0.14142757871228911, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=54.85 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 174, 'pnl_pct': 0.16319078584364433, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.598386019941186,-0.08524221844274105,0.05842767283320427,0.02445733528140788,0.14144509385061965,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.598386019941186, 'panel_score': 0.05842767283320427, 'rs_score': -0.08524221844274105, 'mu': 0.02445733528140788, 'sigma': 0.14144509385061965, 'kelly_target_pct': 0.075, 'expected_return': 0.02445733528140788, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.075, 'target_w': 0.075, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,win
closed,KMI,5,57.0,2024-07-03,2025-02-27,239.0,376.0,19.96399108428955,26.204757084655764,2346.528016137697,1173.2640080688484,1173.2640080688484,positive_gross,0.3126011213898668,0.31260112138986673,trailing_stop,False,BEAR,0.5,trailing_stop trail_floor=29.66 (trail_pct=5.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,SELL_trailing_stop,exit_decision_v1,"{'rank_score': 0.5082207617612754, 'panel_score': -0.2507235109806061, 'mu': -0.007339497960225508, 'sigma': 0.16365299065357564, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=29.66 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 239, 'pnl_pct': 0.31260112138986673, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6289646314765551,-0.0029851431339906753,0.16745729744434357,0.035460293481811136,0.16369297248916426,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6289646314765551, 'panel_score': 0.16745729744434357, 'rs_score': -0.0029851431339906753, 'mu': 0.035460293481811136, 'sigma': 0.16369297248916426, 'kelly_target_pct': 0.075, 'expected_return': 0.035460293481811136, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.075, 'target_w': 0.075, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,win
closed,PNC,8,18.0,2024-07-05,2024-08-05,31.0,47.0,156.5412965057373,165.7868433227539,434.54070039977967,217.2703501998899,217.27035019988978,positive_gross,0.059061391616094965,0.05906139161609496,trailing_stop,False,BEAR,0.5,trailing_stop trail_floor=172.88 (trail_pct=5.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,SELL_trailing_stop,exit_decision_v1,"{'rank_score': 0.6251589522598966, 'panel_score': 0.1537085473537445, 'mu': 0.034083351543459824, 'sigma': 0.1973603663134563, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=172.88 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 31, 'pnl_pct': 0.05906139161609496, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.6154049652877754,0.006786739735892056,0.1187131330370903,0.030564211139097245,0.2114820105330874,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.6154049652877754, 'panel_score': 0.1187131330370903, 'rs_score': 0.006786739735892056, 'mu': 0.030564211139097245, 'sigma': 0.2114820105330874, 'kelly_target_pct': 0.075, 'expected_return': 0.030564211139097245, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.07499999949554384, 'target_w': 0.07499999949554384, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,win
closed,PM,7,41.0,2024-07-05,2024-11-06,124.0,73.0,102.14042674713134,125.28493555908203,1689.5491432724002,844.7745716361997,844.7745716362006,positive_gross,0.22659498838055042,0.2265949883805504,trailing_stop,False,BEAR,0.5,trailing_stop trail_floor=126.16 (trail_pct=5.0%),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,500.0,ExitPipeline,TickerSellJob,trailing_stop,TickerSellJob.trailing_stop,SELL_trailing_stop,exit_decision_v1,"{'rank_score': 0.6257972223872417, 'panel_score': 0.15600784122943878, 'mu': 0.034314018611627216, 'sigma': 0.1636014725178898, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'trailing_stop', 'exit_reason': 'trailing_stop', 'signal_reason': 'trailing_stop trail_floor=126.16 (trail_pct=5.0%)', 'partial': False, 'quantity': None, 'hold_days': 124, 'pnl_pct': 0.2265949883805504, 'stop_loss_pct': 0.05, 'stop_n_sigma': 0, 'take_profit_pct': 0, 'stop_decay_days': 0, 'stop_decay_floor': 0, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': 0, 'sdl_skip_if_unrealized_above': 0, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': 0, 'max_hold_days': 500, 'max_hold_anchor_regime': 'BULL_CALM'}",BULL_CALM,0.5971346504920767,-0.08762497352626841,0.05403011664748192,0.024009895855369924,0.16723170932144668,,0.075,,qp,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,QP_BUY,order_attribution_v1,"{'rank_score': 0.5971346504920767, 'panel_score': 0.05403011664748192, 'rs_score': -0.08762497352626841, 'mu': 0.024009895855369924, 'sigma': 0.16723170932144668, 'kelly_target_pct': 0.075, 'expected_return': 0.024009895855369924, 'confidence': 0.25, 'regime': 'BULL_CALM'}","{'delta_w': 0.075, 'target_w': 0.075, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",Trend/momentum continuation: cross-sectional rank should select relative winners while market volatility is benign.,win
